-0.517
-0.517
-0.517
-0.461
-0.414
-0.397
-0.373
-0.363
-0.478
-0.582
-0.72
-0.637
-1.02
-0.0762
-0.541
-0.185
-0.19
-0.28
-0.0311
-0.131
