-0.366
-0.366
-0.366
-0.377
-0.345
-0.434
-0.408
-0.388
-0.329
-0.294
-0.317
-0.901
-0.0568
0.594
-0.0218
-0.216
-0.25
-0.213
-0.233
-0.203
