-0.0138,-0.0013,0.0106,0.0203,0.0249,0.0188,0.0121,0.0105,0.0056,0.0015,-0.0016,-0.0049,-0.0069,-0.0113,-0.0156,-0.0105,-0.0007,0.0112,0.024
-0.0116,-0.0012,0.0093,0.01613,0.012,0.01,0.0076,0.0055,0.0041,0.0016,-0.0013,-0.0034,-0.0064,-0.007,-0.01,-0.0144,-0.0074,0.0031,0.0135
-0.0099,-0.001,0.0097,0.0137,0.011,0.0105,0.0084,0.0063,0.0014,0.0003,-0.0001,-0.0045,-0.0068,-0.0088,-0.0099,-0.0132,-0.0091,0.0016,0.0111
0.0086,0.0152,0.0185,0.0193,0.0182,0.0155,0.0124,0.0087,0.0042,-0.0001,-0.0039,-0.0088,-0.0127,-0.0159,-0.0187,-0.02,-0.019,-0.0158,-0.0096
0.0156,0.0189,0.0198,0.0206,0.0184,0.0152,0.0109,0.007,0.0032,-0.0001,-0.0031,-0.0068,-0.0108,-0.0148,-0.0183,-0.0205,-0.0197,-0.0188,-0.0155
0.0312,0.0301,0.029,0.0266,0.0213,0.0174,0.0126,0.0083,0.0037,-0.0006,-0.0043,-0.0087,-0.0132,-0.0179,-0.0215,-0.0269,-0.0294,-0.0305,-0.0316
0.0508,0.0508,0.0494,0.042,0.0326,0.0269,0.0205,0.0137,0.0054,-0.0002,-0.0067,-0.0139,-0.0209,-0.0268,-0.0324,-0.042,-0.0488,-0.0503,-0.0503
0.0731,0.0678,0.0637,0.0573,0.0432,0.0356,0.0273,0.0186,0.0089,-0.0001,-0.0089,-0.0189,-0.0285,-0.037,-0.0431,-0.0568,-0.0625,-0.0664,-0.0715
0.0897,0.0817,0.0694,0.0581,0.0455,0.0356,0.0272,0.0173,0.0078,0.0002,-0.0083,-0.0175,-0.0269,-0.0363,-0.0438,-0.0567,-0.068,-0.0802,-0.0882
0.0882,0.0783,0.0663,0.0534,0.0398,0.0324,0.0252,0.0179,0.0079,-0.0002,-0.0084,-0.0167,-0.026,-0.0332,-0.0405,-0.054,-0.0671,-0.079,-0.0884
0.0822,0.0507,0.0236,0.0145,0.0066,0.0191,0.0198,0.0135,0.0073,0.0002,-0.0055,-0.0116,-0.0163,-0.0203,-0.0246,-0.0325,-0.0416,-0.0685,-0.1001
0.0688,0.0508,0.0288,-0.0007,-0.0065,-0.0073,0.0048,0.0041,-0.0005,-0.0102,-0.0086,-0.0099,-0.012,-0.0119,-0.0091,-0.0136,-0.0428,-0.0649,-0.0828
0.0692,0.0544,0.0273,0.0058,0.0021,0.0075,0.0145,0.0095,0.0033,-0.0029,-0.0104,-0.0137,-0.016,-0.0174,-0.0177,-0.0214,-0.0428,-0.07,-0.0844
0.075,0.0582,0.0337,0.0254,0.0176,0.0185,0.0169,0.0197,0.0121,0.0006,-0.0036,-0.0102,-0.0142,-0.015,-0.02,-0.0279,-0.0358,-0.0602,-0.0772
0.0541,0.0418,0.0269,0.0245,0.0154,0.0151,0.0137,0.0098,0.0063,0.0007,-0.0044,-0.0116,-0.0145,-0.0205,-0.0215,-0.0306,-0.033,-0.0479,-0.0602
0.0582,0.0417,0.0315,0.0256,0.0171,0.0146,0.0112,0.006,0.004,-0.0005,-0.0045,-0.0086,-0.0138,-0.0192,-0.0206,-0.0291,-0.0351,-0.0453,-0.0618
0.0623,0.0454,0.036,0.0274,0.0202,0.0165,0.0128,0.0067,0.0036,-0.0027,-0.0056,-0.0082,-0.0138,-0.019,-0.0215,-0.0287,-0.0373,-0.0467,-0.0636
0.065,0.0525,0.0409,0.0294,0.0232,0.0207,0.0147,0.0115,0.006,-0.0013,-0.0063,-0.0082,-0.0133,-0.0178,-0.0233,-0.0295,-0.041,-0.0526,-0.0651
0.0701,0.0572,0.0448,0.0343,0.0226,0.0167,0.0144,0.0054,0.0063,0.0018,-0.0027,-0.0068,-0.0116,-0.0141,-0.0168,-0.0285,-0.039,-0.0514,-0.0643
0.0691,0.0524,0.04,0.0283,0.0195,0.0178,0.0153,0.01,0.0056,-0.001,-0.001,-0.0011,-0.0077,-0.0134,-0.0164,-0.0252,-0.0369,-0.0493,-0.066
