-0.0596,-0.063,-0.0528,-0.0381,-0.0138,-0.0056,0.0031,0.0084,0.0071,0.0037,-0.0011,-0.0069,-0.0037,0.0022,0.0089,0.0334,0.048,0.0582,0.0547
-0.0624,-0.0582,-0.0457,-0.0288,-0.0184,-0.0136,-0.007,-0.0013,0.0007,-0.0003,0.0001,0.0025,0.0068,0.0148,0.0197,0.03,0.047,0.0599,0.0638
-0.0714,-0.0624,-0.0529,-0.0429,-0.0278,-0.0203,-0.0134,-0.0058,-0.0014,-0.0036,0.0011,0.006,0.0127,0.0209,0.0284,0.0437,0.0536,0.063,0.0718
-0.0852,-0.0763,-0.0641,-0.048,-0.0356,-0.0265,-0.0186,-0.0116,-0.0057,-0.0002,0.0052,0.011,0.0187,0.0288,0.039,0.0514,0.0678,0.0798,0.0884
-0.0999,-0.0873,-0.0799,-0.0532,-0.0379,-0.0284,-0.0197,-0.0122,-0.0057,-0.0004,0.0051,0.0118,0.0204,0.0298,0.0389,0.0543,0.0702,0.0887,0.103
-0.1053,-0.0833,-0.07,-0.053,-0.0361,-0.0289,-0.0202,-0.013,-0.0059,-0.0009,0.0047,0.0123,0.0201,0.0292,0.0374,0.0544,0.0712,0.0849,0.1066
-0.0992,-0.077,-0.0642,-0.0489,-0.0369,-0.0294,-0.0212,-0.0136,-0.0065,-0.0011,0.0043,0.012,0.0214,0.0298,0.038,0.0501,0.0657,0.0787,0.1007
-0.0988,-0.063,-0.0487,-0.0459,-0.0351,-0.0279,-0.0202,-0.0126,-0.0057,-0.0012,0.0043,0.0117,0.0211,0.0292,0.036,0.0468,0.0497,0.0635,0.0897
-0.0638,-0.0467,-0.0251,-0.0237,-0.022,-0.0177,-0.0112,-0.0049,-0.0001,0.0039,0.0017,0.006,0.0138,0.02,0.0249,0.0265,0.028,0.0499,0.0666
-0.0486,-0.0349,-0.0161,-0.0126,-0.0153,-0.0113,-0.007,-0.0035,-0.0014,0.0002,0.0015,0.0049,0.0087,0.0134,0.0159,0.0134,0.0164,0.0349,0.0489
-0.011,0.0147,0.0279,0.0248,0.0286,0.0059,0.0032,0.0038,0.003,-0.0008,-0.005,-0.0058,-0.0077,-0.0098,-0.0123,-0.0222,-0.0226,0.0047,0.0409
-0.007,0.0272,0.053,0.067,0.0503,0.0495,0.0371,0.0212,0.0103,-0.0042,-0.0146,-0.0204,-0.0265,-0.0354,-0.0548,-0.0712,-0.0578,-0.0318,0.0027
-0.0171,0.0033,0.0636,0.0669,0.0439,0.0299,0.0158,0.005,-0.0066,-0.0134,-0.0182,-0.0249,-0.0367,-0.0466,-0.0626,-0.0896,-0.0861,-0.0259,-0.0055
-0.0173,-0.0026,0.0344,0.0524,0.0346,0.0251,0.0147,0.0094,0.0009,-0.0053,-0.0198,-0.0409,-0.0495,-0.0633,-0.0751,-0.0953,-0.0757,-0.0389,-0.0244
-0.0457,-0.0358,-0.018,0.0132,0.0235,0.0212,0.0214,0.0073,0.002,-0.0084,-0.0166,-0.0339,-0.0525,-0.0703,-0.0872,-0.0777,-0.0468,-0.0301,-0.0204
-0.0595,-0.047,-0.0044,-0.0223,-0.0307,-0.0236,-0.0203,-0.0211,-0.0106,-0.0146,-0.0165,-0.0298,-0.0421,-0.0461,-0.0451,-0.0532,-0.071,-0.0283,-0.0163
-0.0253,-0.013,0.0176,-0.0079,0.0036,-0.0071,-0.0214,-0.0318,-0.0227,-0.0198,-0.0146,-0.0141,-0.0299,-0.0413,-0.0419,-0.0461,-0.0556,-0.0253,-0.0132
0.0204,0.0252,0.0175,0.0099,-0.0021,-0.0059,-0.0098,-0.0165,-0.0196,-0.0028,0,0.0105,0.011,0.0055,-0.001,-0.0128,-0.0201,-0.0279,-0.0235
0.0212,0.0213,0.0137,0.0092,0.0075,0.0086,0.0084,0.0063,0.0035,-0.0024,-0.0037,0.0011,-0.0078,-0.0093,-0.0078,-0.0099,-0.0141,-0.0216,-0.0215
0.0323,0.0203,0.0112,0.0022,0.0083,0.0066,0.0043,0.0033,0.0022,0.0004,-0.006,-0.0047,-0.0094,-0.0093,-0.0097,-0.0034,-0.0068,-0.0155,-0.0273
